governo,docEmpenho,dataEmpenho,codigoFavorecido,nomeFavorecido,ufFavorecido,codUnidade,unidade,codOrgao,orgao,valorEmpenho,elementoDeDespesa,areaDeAtuacao,especificacaoAreaDeAtuacao,codAcao,acao,codLocalizador,observacaoEmpenho
federal,530012000012024NE000732,15/05/2024,14.137.626/0001-59,FUNDO ESTADUAL DE DEFESA CIVIL DO ESTADO DO RIO GRANDE,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,309412.50,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,"PARA ACOES DE RESPOSTA,  PORTARIA Nº 1577, DE 13 DE MAIO DE 2024."
federal,530012000012024NE000733,15/05/2024,90.895.905/0001-60,MUNICIPIO DE MONTENEGRO,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,751170.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,"TRANSFERENCIA OBRIGATORIA CONFORME  PORTARIA Nº 1586, DE 13 DE MAIO DE 2024."
federal,530012000012024NE000734,15/05/2024,92.457.217/0001-43,MUNICIPIO DE SILVEIRA MARTINS,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,61120.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,TRANSFERENCIA OBRIGATORIA DE RECURSOS AUTORIZADA PELA PORTARIA Nº 1553 DE 12/05/2024
federal,530012000012024NE000735,15/05/2024,92.000.231/0001-13,MUNICIPIO DE IBARAMA,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,132168.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,"TRANSFERENCIA OBRIGATORIA CONFORME PORTARIA Nº 1.565, DE 12 DE MAIO DE 2024."
federal,530012000012024NE000736,15/05/2024,92.411.115/0001-97,MUNICIPIO DE DOIS IRMAOS DAS MISSOES,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,0.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,TRANSFERENCIA OBRIGATORIA CONFORME PORTARIA 1537 11/05/2024
federal,530012000012024NE000737,15/05/2024,88.187.935/0001-70,MUNICIPIO DE ROCA SALES,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,464051.20,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,TRANSFERENCIA OBRIGATORIA DE RECURSOS AUTORIZADA PELA PORTARIA Nº 1538 DE 11/05/2024
federal,530012000012024NE000739,15/05/2024,92.411.115/0001-97,MUNICIPIO DE DOIS IRMAOS DAS MISSOES,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,91315.06,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,TRANSFERENCIA OBRIGATORIA CONFORME PORTARIA 1537 DE 11/05/2024
federal,530012000012024NE000740,15/05/2024,87.455.531/0001-57,MUNICIPIO DE PELOTAS,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,500000.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,"TRANSFERENCIA OBRIGATORIA NOS TERMOS DA PORTARIA Nº 1384, DE 06 DE MAIO DE 2024, PARA ACOES DE SOCORRO E ASSISTENCIA HUMANITARIA, CONFORME PORTARIA Nº 1620, DE 15 DE MAIO DE 2024. DESPACHO SEI Nº 5069436"
federal,530012000012024NE000741,15/05/2024,94.444.403/0001-73,MUNICIPIO DE SAO MARTINHO DA SERRA,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,200000.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,"TRANSFERENCIA OBRIGATORIA NOS TERMOS DA PORTARIA Nº 1384, DE 06 DE MAIO DE 2024, PARA ACOES DE SOCORRO E ASSISTENCIA HUMANITARIA, CONFORME PORTARIA Nº 1620, DE 15 DE MAIO DE 2024. DESPACHO SEI Nº 5069436"
federal,530012000012024NE000742,15/05/2024,87.897.740/0001-50,MUNICIPIO DE SANTIAGO,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,312169.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,"PARA ACOES DE RESPOSTA,  PORTARIA Nº 1566, DE 12 DE MAIO DE 2024."
federal,530012000012024NE000743,15/05/2024,87.530.978/0001-43,MUNICIPIO DE CACHOEIRA DO SUL,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,1442529.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,TRANSFERENCIA OBRIGATORIA CONFORME PORTARIA 1567 DE 12/05/2024
federal,530012000012024NE000744,15/05/2024,87.862.397/0001-09,MUNICIPIO DE GUAPORE,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,46570.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,TRANSFERENCIA OBRIGATORIA CONFORME PORTARIA 1510 DE 13/05/2024
federal,530012000012024NE000745,16/05/2024,92.000.223/0001-77,MUNICIPIO DE CERRO BRANCO,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,116012.80,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,"TRANSFERENCIA OBRIGATORIA CONFORME PORTARIA Nº 1.543, DE 11 DE MAIO DE 2024."
federal,530012000012024NE000746,16/05/2024,87.849.923/0001-09,MUNICIPIO DE BENTO GONCALVES,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,696076.80,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,"PARA ACOES DE RESPOSTA, PORTARIA Nº 1595, DE 14 DE MAIO DE 2024."
federal,530012000012024NE000747,16/05/2024,88.349.238/0001-78,MUNICIPIO DE ENCANTADO,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,308372.40,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,"PARA ACOES DE RESPOSTA,  PORTARIA Nº 1602, DE 14 DE MAIO DE 2024."
federal,530012000012024NE000748,16/05/2024,94.702.784/0001-43,MUNICIPIO DE HULHA NEGRA,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,88411.40,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,"PARA ACOES DE RESPOSTA,  PORTARIA Nº 1594, DE 14 DE MAIO DE 2024."
federal,530012000012024NE000749,16/05/2024,94.706.140/0001-23,MUNICIPIO DE COLINAS,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,324300.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,"PARA ACOES DE RESPOSTA,  PORTARIA Nº 1549, DE 11 DE MAIO DE 2024."
federal,530012000012024NE000750,16/05/2024,97.761.407/0001-73,MUNICIPIO DE TAQUARA,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,464000.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,"PARA ACOES DE RESPOSTA,  PORTARIA Nº 1598, DE 14 DE MAIO DE 2024."
federal,530012000012024NE000751,16/05/2024,92.000.215/0001-20,MUNICIPIO DE SEGREDO,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,70040.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,TRANSFERENCIA OBRIGATORIA DE RECURSOS AUTORIZADA PELA PORTARIA Nº 1596 DE 14/05/2024
federal,530012000012024NE000752,16/05/2024,90.832.619/0001-55,MUNICIPIO DE CAMPO BOM,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,1919700.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,"PARA ACOES DE RESPOSTA,  PORTARIA Nº 1600, DE 14 DE MAIO DE 2024."
federal,530012000012024NE000753,16/05/2024,87.297.982/0001-03,MUNICIPIO DE LAJEADO,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,3353020.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,"PARA ACOES DE RESPOSTA,  PORTARIA Nº 1606, DE 14 DE MAIO DE 2024."
federal,530012000012024NE000754,16/05/2024,87.297.271/0001-39,MUNICIPIO DE ARROIO DO MEIO,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,696076.80,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,"PARA ACOES DE RESPOSTA,  PORTARIA Nº 1597, DE 14 DE MAIO DE 2024."
federal,530012000012024NE000758,16/05/2024,87.261.509/0001-76,MUNICIPIO DE ANTA GORDA,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,232025.60,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,TRANSFERENCIA OBRIGATORIA CONFORME PORTARIA 1533 DE 11/05/2024
federal,530012000012024NE000759,16/05/2024,87.246.120/0001-51,MUNICIPIO DE ESTRELA,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,1981083.75,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,TRANSFERENCIA OBRIGATORIA CONFORME PORTARIA 1540 DE 11/05/2024
federal,530012000012024NE000761,16/05/2024,92.457.175/0001-40,MUNICIPIO DE IVORA,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,73037.10,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,"TRANSFERENCIA OBRIGATORIA CONFORME PORTARIA Nº 1617, DE 15 DE MAIO DE 2024."
federal,530012000012024NE000762,16/05/2024,87.531.976/0001-79,MUNICIPIO DE AGUDO,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,464051.20,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,TRANSFERENCIA  OBRIGATORIA CONFORME PORTARIA 1625 DE 15/05/2024
federal,530012000012024NE000763,16/05/2024,92.454.776/0001-08,MUNICIPIO DE IMIGRANTE,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,92667.51,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,"TRANSFERENCIA OBRIGATORIA CONFORME A PORTARIA Nº 1623, DE 15 DE MAIO DE 2024."
federal,530012000012024NE000765,16/05/2024,87.838.330/0001-39,MUNICIPIO DE FELIZ,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,480000.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,"PARA ACOES DE RESPOSTA,  PORTARIA Nº 1619, DE 15 DE MAIO DE 2024."
federal,530012000012024NE000766,16/05/2024,92.000.223/0001-77,MUNICIPIO DE CERRO BRANCO,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,36566.63,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,TRANSFERENCIA OBRIGATORIA DE RECURSOS AUTORIZADA PELA PORTARIA Nº 1618 DE 15/05/2024
federal,530012000012024NE000767,16/05/2024,87.502.894/0001-04,MUNICIPIO DE NOVA BASSANO,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,144938.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,TRANSFERENCIA OBRIGATORIA CONFORME PORTARIA 1556 DE 12/05/2024
federal,530012000012024NE000768,16/05/2024,87.246.120/0001-51,MUNICIPIO DE ESTRELA,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,464051.20,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,"TRANSFERENCIA OBRIGATORIA CONFORME PORTARIA Nº 1.546, DE 11 DE MAIO DE 2024."
federal,530012000012024NE000770,16/05/2024,92.453.927/0001-03,MUNICIPIO DE ENTRE RIOS DO SUL,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,232025.60,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,TRANSFERENCIA OBRIGATORIA DE RECURSOS AUTORIZADA PELA PORTARIA Nº 1622 DE 15/05/2024
federal,530012000012024NE000775,17/05/2024,92.324.706/0001-27,MUNICIPIO DE ELDORADO DO SUL,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,5729500.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,TRANSFERENCIA OBRIGATORIA DE RECURSOS AUTORIZADA PELA PORTARIA 1562 DE 12/05/2024
federal,530012000012024NE000776,17/05/2024,88.363.189/0001-28,MUNICIPIO DE TRIUNFO,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,464051.20,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,"TRANSFERENCIA OBRIGATORIA CONFORME PORTARIA Nº 1599, DE 14 DE MAIO DE 2024."
federal,530012000012024NE000777,17/05/2024,88.150.495/0001-86,MUNICIPIO DE ESTEIO,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,464051.20,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,"PARA ACOES DE RESPOSTA,  PORTARIA Nº 1601, DE 14 DE MAIO DE 2024."
federal,530012000012024NE000778,21/05/2024,88.811.930/0001-76,MUNICIPIO DE BARRA DO RIBEIRO,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,0.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,PARA AJUSTE DE INFORMACAO COMPLEMENTAR
federal,530012000012024NE000779,17/05/2024,88.756.879/0001-47,MUNICIPIO DE SAO FRANCISCO DE PAULA,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,200000.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,TRANSFERENCIA OBRIGATORIA DE RECURSOS AUTORIZADA PELA PORTARIA Nº 1676 DE 17/05/2024.
federal,530012000012024NE000780,17/05/2024,88.227.764/0001-65,MUNICIPIO DE TUPANCIRETA,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,200000.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,TRANSFERENCIA OBRIGATORIA DE RECURSOS AUTORIZADA PELA PORTARIA Nº 1676 DE 17/05/2024.
federal,530012000012024NE000781,17/05/2024,92.123.918/0001-46,MUNICIPIO DE VALE REAL,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,200000.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,TRANSFERENCIA OBRIGATORIA DE RECURSOS AUTORIZADA PELA PORTARIA Nº 1676 DE 17/05/2024.
federal,530012000012024NE000782,17/05/2024,91.103.127/0001-91,MUNICIPIO DE TRES CACHOEIRAS,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,200000.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,TRANSFERENCIA OBRIGATORIA DE RECURSOS AUTORIZADA PELA PORTARIA Nº 1676 DE 17/05/2024.
federal,530012000012024NE000783,17/05/2024,88.131.164/0001-07,MUNICIPIO DE URUGUAIANA,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,500000.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,TRANSFERENCIA OBRIGATORIA DE RECURSOS AUTORIZADA PELA PORTARIA Nº 1676 DE 17/05/2024.
federal,530012000012024NE000784,17/05/2024,87.489.910/0001-68,MUNICIPIO DE SAO PEDRO DO SUL,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,200000.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,TRANSFERENCIA OBRIGATORIA DE RECURSOS AUTORIZADA PELA PORTARIA Nº 1676 DE 17/05/2024.
federal,530012000012024NE000785,21/05/2024,94.444.247/0001-40,MUNICIPIO DE SAO JOAO DO POLESINE,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,0.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,AJUSTE DE INFORMACAO COMPLEMENTAR
federal,530012000012024NE000786,17/05/2024,87.490.306/0001-51,MUNICIPIO DE RESTINGA SECA,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,200000.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,TRANSFERENCIA OBRIGATORIA DE RECURSOS AUTORIZADA PELA PORTARIA Nº 1676 DE 17/05/2024.
federal,530012000012024NE000787,17/05/2024,87.842.233/0001-10,MUNICIPIO DE ANTONIO PRADO,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,200000.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,TRANSFERENCIA OBRIGATORIA DE RECURSOS AUTORIZADA PELA PORTARIA Nº 1676 DE 17/05/2024.
federal,530012000012024NE000788,17/05/2024,88.138.292/0001-74,MUNICIPIO DE ROSARIO DO SUL,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,200000.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,TRANSFERENCIA OBRIGATORIA DE RECURSOS AUTORIZADA PELA PORTARIA Nº 1676 DE 17/05/2024.
federal,530012000012024NE000789,17/05/2024,88.568.902/0001-70,MUNICIPIO DE SAO JOSE DO NORTE,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,200000.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,TRANSFERENCIA OBRIGATORIA DE RECURSOS AUTORIZADA PELA PORTARIA Nº 1676 DE 17/05/2024.
federal,530012000012024NE000790,17/05/2024,88.568.902/0001-70,MUNICIPIO DE SAO JOSE DO NORTE,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,0.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,TRANSFERENCIA OBRIGATORIA DE RECURSOS AUTORIZADA PELA PORTARIA Nº 1676 DE 17/05/2024.
federal,530012000012024NE000791,17/05/2024,92.406.289/0001-61,MUNICIPIO DE LAGOAO,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,200000.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,TRANSFERENCIA OBRIGATORIA DE RECURSOS AUTORIZADA PELA PORTARIA Nº 1676 DE 17/05/2024.
federal,530012000012024NE000792,17/05/2024,92.000.207/0001-84,MUNICIPIO DE PARAISO DO SUL,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,200000.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,TRANSFERENCIA OBRIGATORIA DE RECURSOS AUTORIZADA PELA PORTARIA Nº 1676 DE 17/05/2024.
federal,530012000012024NE000793,17/05/2024,94.707.486/0001-46,MUNICIPIO DE LINDOLFO COLLOR,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,200000.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,TRANSFERENCIA OBRIGATORIA DE RECURSOS AUTORIZADA PELA PORTARIA Nº 1676 DE 17/05/2024.
federal,530012000012024NE000794,17/05/2024,88.601.943/0001-10,MUNICIPIO DE DOM FELICIANO,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,200000.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,TRANSFERENCIA OBRIGATORIA DE RECURSOS AUTORIZADA PELA PORTARIA Nº 1676 DE 17/05/2024.
federal,530012000012024NE000795,17/05/2024,93.235.943/0001-84,MUNICIPIO DE MARATA,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,200000.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,TRANSFERENCIA OBRIGATORIA DE RECURSOS AUTORIZADA PELA PORTARIA Nº 1676 DE 17/05/2024.
federal,530012000012024NE000796,20/05/2024,87.488.938/0001-80,MUNICIPIO DE DONA FRANCISCA,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,0.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,AJUSTE DE Nº DE TRANSFERENCIA
federal,530012000012024NE000797,17/05/2024,87.893.111/0001-52,MUNICIPIO DE SAO LOURENCO DO SUL,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,200000.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,TRANSFERENCIA OBRIGATORIA DE RECURSOS AUTORIZADA PELA PORTARIA Nº 1676 DE 17/05/2024.
federal,530012000012024NE000798,20/05/2024,88.585.518/0001-85,MUNICIPIO DE CANELA,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,464051.20,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,TRANSFERENCIA OBRIGATORIA DE RECURSOS AUTORIZADA PELA PORTARIA Nº 1633 DE 15/05/2024
federal,530012000012024NE000799,20/05/2024,90.832.619/0001-55,MUNICIPIO DE CAMPO BOM,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,467932.80,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,TRANSFERENCIA OBRIGATORIA DE RECURSOS AUTORIZADA PELA PORTARIA Nº 1645 DE 16/05/2024
federal,530012000012024NE000800,20/05/2024,92.000.223/0001-77,MUNICIPIO DE CERRO BRANCO,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,22650.00,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,TRANSFERENCIA OBRIGATORIA DE RECURSOS AUTORIZADA PELA PORTARIA Nº 1544 DE 11/05/2024
federal,530012000012024NE000801,20/05/2024,93.539.153/0001-92,MUNICIPIO DE BARRA DO RIO AZUL,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,939859.63,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,"TRANSFERENCIA OBRIGATORIA CONFORME A PORTARIA Nº 1662, DE 16 DE MAIO DE 2024."
federal,530012000012024NE000802,20/05/2024,01.612.869/0001-50,MUNICIPIO DE CERRITO,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,864712.79,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,"TRANSFERENCIA OBRIGATORIA CONFORME PORTARIA Nº 1652, DE 16 DE MAIO DE 2024."
federal,530012000012024NE000803,20/05/2024,87.490.306/0001-51,MUNICIPIO DE RESTINGA SECA,RS,53000,Ministério da Integração e do Desenvolvimento Regional - Unidades com vínculo direto,53000,Ministério da Integração e do Desenvolvimento Regional,232025.60,Contribuições,Segurança pública,Defesa civil,22BO,Ações de Proteção e Defesa Civil,22BO6504,"TRANSFERENCIA OBRIGATORIA CONFORME  PORTARIA Nº 1.626, DE 15 DE MAIO DE 2024."
